Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Gmi-CBat_056-Ex1-cssl.clmp.fp2_r2_screen	44357.0	1210.0	4524.0	3607.0	2632.0	604.0	329.0	232.0	12.0	0.0	0.0	191444.0	3022411.0
Gmi-CBat_058-Ex1-cssl2.clmp.fp2_r1_screen	245651.0	11855.0	31885.0	19034.0	15468.0	4120.0	2124.0	1205.0	54.0	0.0	0.0	908951.0	19160089.0
Gmi-CBat_058-Ex1-cssl2.clmp.fp2_r2_screen	245285.0	11640.0	29777.0	18715.0	14819.0	3785.0	1909.0	1248.0	41.0	0.0	0.0	890688.0	19182529.0
Gmi-CBat_059-Ex1-cssl.clmp.fp2_r1_screen	64007.0	3053.0	7926.0	5448.0	4803.0	1007.0	617.0	447.0	9.0	0.0	0.0	278601.0	4599042.0
Gmi-CBat_059-Ex1-cssl.clmp.fp2_r2_screen	64705.0	3021.0	8121.0	5339.0	4633.0	1075.0	633.0	480.0	18.0	0.0	0.0	280376.0	4596559.0
Gmi-CBat_060-Ex1-cssl.clmp.fp2_r1_screen	173248.0	6618.0	19606.0	13850.0	9952.0	2690.0	1693.0	959.0	52.0	0.0	0.0	711089.0	11916010.0
Gmi-CBat_060-Ex1-cssl.clmp.fp2_r2_screen	174140.0	6465.0	19104.0	14084.0	9807.0	2617.0	1571.0	948.0	34.0	0.0	0.0	712273.0	11914724.0
Gmi-CBat_061-Ex1-cssl2.clmp.fp2_r1_screen	22629.0	3512.0	2800.0	1866.0	1808.0	327.0	136.0	168.0	7.0	0.0	0.0	107536.0	1941884.0
Gmi-CBat_061-Ex1-cssl2.clmp.fp2_r2_screen	22600.0	3407.0	2795.0	1859.0	1820.0	308.0	165.0	152.0	3.0	0.0	0.0	107264.0	1942300.0
Gmi-CBat_062-Ex1-cssl2.clmp.fp2_r1_screen	22493.0	1883.0	2704.0	1799.0	1887.0	349.0	206.0	167.0	3.0	0.0	0.0	112537.0	2038212.0
Gmi-CBat_062-Ex1-cssl2.clmp.fp2_r2_screen	22753.0	1876.0	2652.0	1786.0	1819.0	336.0	176.0	201.0	4.0	0.0	0.0	111552.0	2039085.0
Gmi-CBat_063-Ex1-cssl.clmp.fp2_r1_screen	112591.0	5357.0	14741.0	9724.0	7031.0	1746.0	888.0	614.0	36.0	0.0	0.0	442056.0	8349322.0
Gmi-CBat_063-Ex1-cssl.clmp.fp2_r2_screen	112871.0	5551.0	14595.0	9742.0	6730.0	1810.0	976.0	539.0	24.0	0.0	0.0	445523.0	8345745.0
Gmi-CBat_064-Ex1-cssl.clmp.fp2_r1_screen	17097.0	1265.0	2103.0	1528.0	1501.0	222.0	258.0	202.0	1.0	0.0	0.0	120056.0	1383652.0
Gmi-CBat_064-Ex1-cssl.clmp.fp2_r2_screen	17108.0	1208.0	2035.0	1480.0	1388.0	260.0	253.0	217.0	8.0	0.0	0.0	119206.0	1384722.0
Gmi-CBat_065-Ex1-cssl.clmp.fp2_r1_screen	42928.0	6289.0	6112.0	3403.0	2895.0	637.0	476.0	348.0	16.0	0.0	0.0	253827.0	4596723.0
Gmi-CBat_065-Ex1-cssl.clmp.fp2_r2_screen	42774.0	6403.0	6237.0	3420.0	2728.0	608.0	552.0	325.0	11.0	0.0	0.0	255347.0	4595249.0
Gmi-CBat_066-Ex1-cssl2.clmp.fp2_r1_screen	78641.0	2564.0	8869.0	6462.0	5564.0	1102.0	566.0	557.0	8.0	0.0	0.0	400935.0	5236404.0
Gmi-CBat_066-Ex1-cssl2.clmp.fp2_r2_screen	79108.0	2683.0	8504.0	6483.0	5521.0	1137.0	500.0	570.0	14.0	0.0	0.0	397303.0	5239849.0
Gmi-CBat_067-Ex1-cssl.clmp.fp2_r1_screen	69527.0	2047.0	9521.0	5529.0	5026.0	1019.0	520.0	466.0	13.0	0.0	0.0	325469.0	5066945.0
Gmi-CBat_067-Ex1-cssl.clmp.fp2_r2_screen	69826.0	2092.0	9291.0	5594.0	4898.0	1055.0	541.0	491.0	23.0	0.0	0.0	324778.0	5067493.0
Gmi-CBat_070-Ex1-cssl2.clmp.fp2_r1_screen	47491.0	1863.0	5519.0	4085.0	3646.0	723.0	392.0	366.0	12.0	0.0	0.0	222362.0	3794141.0
Gmi-CBat_070-Ex1-cssl2.clmp.fp2_r2_screen	48113.0	1836.0	5464.0	4194.0	3437.0	705.0	343.0	361.0	12.0	0.0	0.0	217913.0	3798222.0
Gmi-CBat_071-Ex1-cssl2.clmp.fp2_r1_screen	32295.0	1849.0	3696.0	2484.0	1930.0	489.0	320.0	177.0	7.0	0.0	0.0	210877.0	2640218.0
Gmi-CBat_071-Ex1-cssl2.clmp.fp2_r2_screen	32282.0	1814.0	3553.0	2549.0	1898.0	439.0	320.0	167.0	6.0	0.0	0.0	212543.0	2638771.0
Gmi-CBat_076-Ex1-cssl.clmp.fp2_r1_screen	24538.0	1562.0	3137.0	2026.0	2159.0	347.0	184.0	206.0	6.0	0.0	0.0	123944.0	1895242.0
Gmi-CBat_076-Ex1-cssl.clmp.fp2_r2_screen	24876.0	1611.0	3186.0	2007.0	2166.0	368.0	186.0	193.0	3.0	0.0	0.0	122486.0	1896269.0
Gmi-CBat_079-Ex1-cssl.clmp.fp2_r1_screen	1403023.0	64008.0	174925.0	114054.0	102585.0	22464.0	14412.0	8897.0	447.0	0.0	0.0	7570378.0	111690947.0
Gmi-CBat_079-Ex1-cssl.clmp.fp2_r2_screen	1406549.0	63388.0	170457.0	112284.0	99065.0	21968.0	13730.0	9161.0	305.0	0.0	0.0	7614635.0	111654598.0
Gmi-CBat_080-Ex1-cssl2.clmp.fp2_r1_screen	49979.0	1781.0	5911.0	4087.0	3791.0	715.0	372.0	312.0	13.0	0.0	0.0	244863.0	3851372.0
Gmi-CBat_080-Ex1-cssl2.clmp.fp2_r2_screen	50132.0	1818.0	5770.0	4218.0	3808.0	755.0	351.0	355.0	6.0	0.0	0.0	241280.0	3854703.0
Gmi-CBat_081-Ex1-cssl2.clmp.fp2_r1_screen	89526.0	6940.0	11725.0	7019.0	5921.0	1426.0	690.0	472.0	17.0	0.0	0.0	358627.0	6569714.0
Gmi-CBat_081-Ex1-cssl2.clmp.fp2_r2_screen	89577.0	6892.0	11621.0	7397.0	5707.0	1352.0	723.0	500.0	22.0	0.0	0.0	362098.0	6566188.0
Gmi-CBat_082-Ex1-cssl2.clmp.fp2_r1_screen	46660.0	3566.0	5842.0	3958.0	3082.0	722.0	363.0	287.0	11.0	0.0	0.0	211562.0	3579428.0
Gmi-CBat_082-Ex1-cssl2.clmp.fp2_r2_screen	46781.0	3459.0	5843.0	4046.0	3058.0	645.0	337.0	287.0	2.0	0.0	0.0	209667.0	3581356.0
Gmi-CBat_083-Ex1-cssl.clmp.fp2_r1_screen	16547.0	901.0	2013.0	1437.0	1708.0	205.0	115.0	142.0	1.0	0.0	0.0	87263.0	1282737.0
Gmi-CBat_083-Ex1-cssl.clmp.fp2_r2_screen	16459.0	860.0	1832.0	1499.0	1657.0	187.0	123.0	150.0	4.0	0.0	0.0	85750.0	1284548.0
Gmi-CBat_084-Ex1-cssl.clmp.fp2_r1_screen	84848.0	4967.0	9984.0	6712.0	5136.0	1381.0	843.0	419.0	27.0	0.0	0.0	467061.0	6622804.0
Gmi-CBat_084-Ex1-cssl.clmp.fp2_r2_screen	85468.0	5023.0	9838.0	6510.0	4947.0	1243.0	810.0	460.0	18.0	0.0	0.0	471383.0	6618482.0
Gmi-CBat_088-Ex1-cssl.clmp.fp2_r1_screen	23010.0	1665.0	10027.0	1823.0	1924.0	347.0	231.0	179.0	8.0	0.0	0.0	156832.0	1882905.0
Gmi-CBat_088-Ex1-cssl.clmp.fp2_r2_screen	23235.0	1740.0	9942.0	1860.0	2042.0	304.0	246.0	215.0	7.0	0.0	0.0	156870.0	1882490.0
Gmi-CBat_091-Ex1-cssl.clmp.fp2_r1_screen	10445.0	3029.0	1235.0	889.0	798.0	176.0	114.0	54.0	7.0	0.0	0.0	76148.0	989789.0
Gmi-CBat_091-Ex1-cssl.clmp.fp2_r2_screen	10596.0	2909.0	1204.0	821.0	681.0	127.0	95.0	79.0	2.0	0.0	0.0	75948.0	990222.0
Gmi-CBat_093-Ex1-cssl2.clmp.fp2_r1_screen	29287.0	1268.0	3729.0	2385.0	2043.0	410.0	237.0	186.0	4.0	0.0	0.0	141552.0	2149660.0
Gmi-CBat_093-Ex1-cssl2.clmp.fp2_r2_screen	29120.0	1199.0	3848.0	2422.0	1966.0	413.0	251.0	163.0	2.0	0.0	0.0	140318.0	2151059.0
Gmi-CBat_094-Ex1-cssl2.clmp.fp2_r1_screen	50465.0	1458.0	6334.0	3939.0	3320.0	786.0	475.0	337.0	9.0	0.0	0.0	252191.0	3865662.0
Gmi-CBat_094-Ex1-cssl2.clmp.fp2_r2_screen	50285.0	1424.0	6251.0	4164.0	3370.0	732.0	440.0	353.0	4.0	0.0	0.0	248943.0	3869010.0
Gmi-CBat_095-Ex1-cssl2.clmp.fp2_r1_screen	30478.0	5026.0	1670.0	3263.0	1594.0	166.0	91.0	139.0	5.0	0.0	0.0	118257.0	1411607.0
Gmi-CBat_095-Ex1-cssl2.clmp.fp2_r2_screen	30383.0	4902.0	1644.0	3203.0	1469.0	199.0	97.0	158.0	0.0	0.0	0.0	116905.0	1413336.0
Gmi-CBat_096-Ex1-cssl2.clmp.fp2_r1_screen	121201.0	3575.0	14591.0	9562.0	7049.0	1728.0	1465.0	903.0	31.0	0.0	0.0	785611.0	11086293.0
Gmi-CBat_096-Ex1-cssl2.clmp.fp2_r2_screen	121014.0	3608.0	14416.0	9291.0	6928.0	1767.0	1368.0	887.0	26.0	0.0	0.0	785208.0	11087496.0
